Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
A S S Metalurgica Ltda;;;; Corrimao  Guarda-corpo  Janela  Montagem de estrutura metalica  Porta ;SITE;BRASIL;BAHIA;Santo Antonio de Jesus;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3631-3424 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A S Vidracaria Ltda;;;; Box  Esquadria de aluminio  Persiana  Vidro  Vidro temperado ;SITE;BRASIL;BAHIA;Brumado;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3441-3435 / (77) 99916-9020 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Santana de Almeida Santos Comercio de Confeccoes;;;; Calca jeans ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 99115-8158 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Soberana Marmores e Granitos Eireli;;;; Bancada  Granito  Marmore  Peitoril  Piso  Soleira  Tampo ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3285-5026 / (71) 3285-6666 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Vieira Ramos;;;; Biscoito  Bolacha ;SITE;BRASIL;BAHIA;Jequie;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3526-0853 / (73) 98854-9866 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Z Industria e Comercio de Polpas de Frutas Ltda;;;; Polpa de fruta em tambor ;SITE;BRASIL;BAHIA;Gandu;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 99982-0059 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A&S Industria e Comercio de Moveis Eireli;;;; Armario de cozinha  Armario embutido  Estante  Movel planejado ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3386-4632 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. A. dos Santos Refrigeracao - ME;;;; Instalacao e manutencao de refrigeracao industrial ;SITE;BRASIL;BAHIA;Conceicao da Feira;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 98173-4355 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. Almeida de Santana da Silva Industria de Conrfeccoes;;;; Camisa adulto e infantil ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 98216-7757 / (75) 99135-5282 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. Alves Vieira;;;; Sebo ;SITE;BRASIL;BAHIA;Itamaraju;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 99941-0417 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. C. Blocos Ltda;;;; Bloco  Calha de cimento  Laje pre-moldada  Pilar ;SITE;BRASIL;BAHIA;Santo Amaro;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99979-4961 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. C. da Silva Souza - ME;;;; Carroceria para veiculo e reparos ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3625-1513 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. C. de Oliveira - ME;;;; Acessorio  Capa para banco de moto ;SITE;BRASIL;BAHIA;Riachao do Jacuipe;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3264-3018 / (75) 99114-3513 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. C. de Sousa - Industria;;;; Cama popular  Cama trabalhada  Conjunto de estofado  Mesa p/sala e cozinha c/4 cadeiras  Mesa p/sala e cozinha c/6 cadeiras ;SITE;BRASIL;BAHIA;Capim Grosso;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3651-1382 / (74) 3651-1114 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. C. F. Ribeiro - ME;;;; Iogurte ;SITE;BRASIL;BAHIA;Cansancao;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3274-1245 / (75) 99117-5906 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. dos S. Dias Panificadora - ME;;;; Bolo  Paes diversos  Sanduiche de metro  Torta ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3023-0108 / (75) 98109-6589 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. F. Mamona & Cia Ltda;;;; Blusa  Calca  Saia  Vestido ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3622-4633 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. Lima Rodrigues & Cia Ltda;;;; Adesivo  Letreiro  Placa para fachada ;SITE;BRASIL;BAHIA;Eunapolis;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3281-6535 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. M. A. do Nascimento Industria, Comercio e Servicos;;;; Confeccao e estamparia de camisa e camiseta ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99155-7010 / (75) 98183-6792 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. P. de Araujo - ME;;;; Banner  Fachada  Placa luminosa  Placa adesiva ;SITE;BRASIL;BAHIA;Camacari;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3621-0793 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. R. de Almeida Comercio de Gesso;;;; Placa de gesso ;SITE;BRASIL;BAHIA;Porto Seguro;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 98831-7530 / (73) 99107-0072 / (73) 98819-5025 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. R. Protese Dentaria Ltda;;;; Protese dentaria em geral ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3223-7767 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. R. S. da Silva Artigos do Vestuario - EPP;;;; Moda feminina ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3226-5631 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. R. Servicos Graficos e Comercio Ltda;;;; Adesivo  Cartao de visita  Folder  Panfleto ;SITE;BRASIL;BAHIA;Ipira;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99146-4108 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. Rodrigo Resk Morais Serralheria;;;; Basculante  Corrimao  Grade  Portao ;SITE;BRASIL;BAHIA;Porto Seguro;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 99926-4975 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. S. Vidracaria Ltda;;;; Box  Esquadria de aluminio  Guarda-corpo  Vidro temperado  Esquadria de PVC ;SITE;BRASIL;BAHIA;Brumado;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3441-3435 / (77) 3444-1469 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A. S. Vidracaria Ltda;;;; Box  Esquadria de aluminio  Guarda-corpo  Vidro  Vidro temperado  Esquadria de PVC ;SITE;BRASIL;BAHIA;Livramento de Nossa Senhora;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3444-1469 / (77) 3441-3435 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A.C.E. Lanchonete e Panificadora Ltda;;;; Bolo  Doce  Salgado  Torta  Pao ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 98716-9855 / (71) 3431-9106 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A.M.S. Rios Fabricacao e Comercio de Bolsas Ltda;;;; Bolsa personalizada ;SITE;BRASIL;BAHIA;Serrolandia;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3631-2361 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A2MS Fabricacao de Estruturas Metalicas Ltda;;;; Estrutura metalica ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3379-4948 / (71) 3626-1181 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A3print Solucoes Personalizadas Ltda;;;; Impresso em geral ;SITE;BRASIL;BAHIA;Lauro de Freitas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3035-6068 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
AASS Industria e Comercio de Estofados Ltda;;;; Estofado  Poltrona decorativa ;SITE;BRASIL;BAHIA;Santo Antonio de Jesus;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3631-7711 / (75) 98229-8002 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
AAT International Ltda;;;; Alevino de tilapia  Juvenil de tilapia ;SITE;BRASIL;BAHIA;Paulo Afonso;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3281-9018 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
AB Artes Graficas Ltda;;;; Adesivo  Convite  Folder  Impresso em geral  Nota fiscal  Panfleto  Talao ;SITE;BRASIL;BAHIA;Irece;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3641-4466 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
AB Servicos e Manutencao de Maquinas e Comercio Varejista Ltda;;;; Manutencao de ar condicionado central ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3398-9294 / (71) 98789-0815 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Abade Sampaio Manutencao e Servicos Eireli;;;; Servico de caldeiraria ;SITE;BRASIL;BAHIA;Dias D Avila;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3625-4016 / (71) 98143-0786 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Abatedouro de Aves o Galeto Ltda;;;; Abate de frango ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3321-1325 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Abatedouro Santanense Ltda;;;; Abate de bovino ;SITE;BRASIL;BAHIA;Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3484-3456 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Abdalla & Nascimento Ltda;;;; Encadernacao  Plastificacao  Servico grafico em geral  Conserto de maquinas ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3345-1999 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Abigrafica Servicos Graficos Ltda;;;; Banner  Cartao de visita  Folder ;SITE;BRASIL;BAHIA;Vitoria da Conquista;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3423-2540 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Abimael Pereira de Oliveira;;;; Manutencao e reparacao de plantadeiras ;SITE;BRASIL;BAHIA;Luis Eduardo Magalhaes;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3628-3732 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
ABR Estruturas e Equipamentos Ltda;;;; Estrutura metalica  Filtro para lavagem de gases  Galpao  Ponte  Silo  Tanque pipa ;SITE;BRASIL;BAHIA;Vitoria da Conquista;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3424-5123 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
ABS Poliestireno Ltda;;;; Embalagem industrial  Placa construcao civil  Placa papelaria ;SITE;BRASIL;BAHIA;Santo Antonio de Jesus;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3631-2222 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
AC Leite da Silva Panificacao Eireli;;;; Biscoito  Massa  Sanduiche de metro  Pao ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3286-4179 / (71) 98143-4331 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Acai Flash Eireli;;;; Creme de acai, morango, maracuja, cupuacu e graviola ;SITE;BRASIL;BAHIA;Palmas de Monte Alto;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 99975-0612 / (77) 98104-8163 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Andorinha Energias Renovaveis S/A;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Campo Formoso;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(41) 3079-7100 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Bahia PCH I S/A;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Sao Desiderio;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3623-2109 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Banda de Couro Energetica S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Sento Se;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(81) 2137-7000 / (74) 3612-2188 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Baraunas I Energeticas S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Sento Se;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(81) 2137-7000 / (74) 3612-2188 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Baraunas II Energeticas S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Sento Se;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(81) 2137-7000 / (74) 3612-2188 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Campo Formoso I Energias Renovaveis S/A;;;; Geracao de energia eolica ;SITE;BRASIL;BAHIA;Campo Formoso;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(41) 3079-7100 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Campo Formoso II Energias Renovaveis S/A;;;; Geracao de energia eolica ;SITE;BRASIL;BAHIA;Campo Formoso;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(41) 3079-7100 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Candengo Energias Renovaveis Ltda;;;; Energia eletrica ;SITE;BRASIL;BAHIA;Valenca;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(85) 4006-0588 / (85) 4006-0565 / (85) 3111-2850 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Casa dos Ventos Energias Renovaveis S/A;;;; Instalacao de turbinas para captacao de energia ;SITE;BRASIL;BAHIA;Lauro de Freitas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(11) 4084-4200 / (71) 3029-9752 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Angical S/A;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Angical S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3454-3725 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Caititu S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Coqueirinho S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Coqueirinho S/A;;;; ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Corrupiao S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Caetite;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Inhambu S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Tamandua Mirim S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Tamandua Mirim S/A;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Central Eolica Teiu S/A;;;; Energia eolica ;SITE;BRASIL;BAHIA;Pindai;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3404-3060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia de Eletricidade do Estado da Bahia - Coelba;;;; Distribuicao de energia eletrica ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3370-5516 / (71) 3370-5437 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia de Gas da Bahia - Bahiagas;;;; Distribuicao de gas natural canalizado ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3206-6006 / (71) 3206-6001 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia de Gas da Bahia - Bahiagas;;;; Distribuicao de gas natural canalizado ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3206-6001 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia de Gas da Bahia - Bahiagas;;;; Distribuicao de gas natural canalizado ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3206-6025 / (71) 3206-6000 / (71) 3206-6013 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia de Gas da Bahia - Bahiagas;;;; Distribuicao de gas natural canalizado ;SITE;BRASIL;BAHIA;Camacari;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3206-6100 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia de Gas da Bahia - Bahiagas;;;; Distribuicao de gas natural canalizado ;SITE;BRASIL;BAHIA;Itabuna;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3206-6001 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia de Gas da Bahia - Bahiagas;;;; Distribuicao de gas natural canalizado ;SITE;BRASIL;BAHIA;Mucuri;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3206-6001 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia de Gas da Bahia - Bahiagas;;;; Distribuicao de gas natural canalizado ;SITE;BRASIL;BAHIA;Eunapolis;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3206-6001 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia Energetica Candeias;;;; Energia termoeletrica ;SITE;BRASIL;BAHIA;Candeias;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3555-5950 / (71) 3273-5300 / (71) 3555-5985 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia Hidro Eletrica do Sao Francisco;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Senhor do Bonfim;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3541-4359 / (71) 3281-2130 / (81) 3229-2901 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia Hidro Eletrica do Sao Francisco;;;; Transmissao de energia eletrica ;SITE;BRASIL;BAHIA;Ibicoara;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3281-2201 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia Hidro Eletrica do Sao Francisco;;;; Producao (geracao) de energia eletrica - inclusive producao integrada ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3281-2101 / (71) 3281-2174 / (71) 3281-2130 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia Hidro Eletrica do Sao Francisco - Chesf;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Jequie;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3525-2071 / (71) 3281-2133 / (71) 3281-2130 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Companhia Hidro Eletrica do Sao Francisco - Chesf;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Ubaitaba;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3281-2201 / (71) 3281-2133 / (71) 3281-2130 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Eletrogoes S/A;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3444-2301 / (71) 3334-0047 / (71) 3032-7325 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Enaldo Moura Boaventura Eireli;;;; Geracao de energia eolica  Geracao de energia solar ;SITE;BRASIL;BAHIA;Serrinha;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99969-7257 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Enel Green Power Cristal Eolica S/A;;;; Energia renovavel ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(21) 2206-5600 / (71) 3555-1999 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Energetica Serra da Prata S/A;;;; Energia eletrica  Energia renovavel ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3293-7100 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Enguia Gen Ba Ltda;;;; Geracao de energia eletrica ;SITE;BRASIL;BAHIA;Jaguarari;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3532-8518 / (74) 3532-8524 / (85) 3311-3122 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
