Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
Grafica e Editora Esperanca Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartaz;;BRASIL;BAHIA;Salvador;Rua Alegria do Castro Neves, 23;S/N;Santo Agostinho;;40255-240;(71) 3381-4610  ; (71) 98128-4320 ;; ;grafica.esperanca@outlook.com; ; ;;;;; 33911629000142 ;
Grafica e Editora Extremo Sul Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartao;;BRASIL;BAHIA;Eunapolis;Rua Rui Barbosa, 819;S/N;Centro;;45820-280;(73) 3281-2863 ; (73) 3512-2324 ;; ;graficaextremosul@hotmail.com; ; ;;;;; 33961707000113 ;
Grafica e Editora Foccus Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Panfleto;;BRASIL;BAHIA;Maracas;Av Brasilia, 1333;S/N;Centro;;45360-000;(73) 3533-3119 ; (73) 98833-9006 ;; ;grafica.focus@hotmail.com; ; ;;;;; 08538580000187 ;
Grafica e Editora Itacimirim Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Convite;;BRASIL;BAHIA;Camacari;Rua B, S/N;S/N;Piacaveira;;42801-170;(71) 3621-1859 ; (71) 3621-2359 ;; ;graficaitacimirim@gmail.com; ; ;;;;; 40571614000148 ;
Grafica e Editora Litoral Norte Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco;;BRASIL;BAHIA;Valenca;Praca da Republica, 326;S/N;Centro;;45400-000;(71) 3379-5449 ;  ;; ;graficalitoralnorte@yahoo.com.br; ; ;;;;; 04973994000183 ;
Grafica e Editora Mesquita Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Convite;www.graficamesquita.com.br;BRASIL;BAHIA;Itabuna;Av Manoel de Souza Chaves, 2585;S/N;Sao Caetano;;45607-141;(73) 3617-1831 ; (73) 3617-5731 ;; ;financeiro@graficamesquita.com.br; ; ;;;;; 63201867000125 ;
Grafica e Editora Nova Civilizacao Cruzalmense Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Impressos em geral;;BRASIL;BAHIA;Cruz das Almas;Rua J B da Fonseca, 280;S/N;Centro;;44380-000;(75) 3621-1031 ; (75) 3621-5646 ;; ;gncatendimento@hotmail.com; ; ;;;;; 19520476000181 ;
Grafica e Editora Pereira Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Adesivo  Cartao;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 03090814000152 ;
Grafica e Editora Seara Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Convite;;BRASIL;BAHIA;Eunapolis;Rua Liderico Meira dos Santos, 202;S/N;Centro;;45820-970;(73) 3261-7302 ;  ;; ;grafseara@gmail.com; ; ;;;;; 08306109000163 ;
Grafica e Editora Tipo Carimbos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Carimbo;;BRASIL;BAHIA;Jacobina;Av Orlando Oliveira Pires, 1012;S/N;Centro;;44700-000;(74) 3621-3810 ; (74) 99111-4452 ;; ;graficatipocarimbos@yahoo.com.br; ; ;;;;; 04563683000146 ;
Grafica e Papelaria Vitoria Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Folder;;BRASIL;BAHIA;Macaubas;Rua Castro Alves, 215-A;S/N;Centro;;46500-000;(77) 3473-2364 ; (77) 3473-1478 ;; ;; ; ;;;;; 34392142000163 ;
Grafica E.J.C. Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Carimbo  Cartaz;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 04936187000190 ;
Grafica Editora Candeias Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartao de visita;;BRASIL;BAHIA;Candeias;Rua Maranhao, 05;S/N;Pitanga;;43810-320;(71) 3601-1872 ;  ;; ;graficacandeias@gmail.com; ; ;;;;; 01007548000126 ;
Grafica Editora JL Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Carimbo;www.graficaecarimbosjl.com.br;BRASIL;BAHIA;Barreiras;Rua Jose Rocha, 255;S/N;Centro;;47800-184;(77) 3611-8160 ; (77) 99826-0021 ;; ;vendas.jl@outlook.com.br; ; ;;;;; 08361525000164 ;
Grafica Editora Pituba Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Adesivo  Cartao;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 03999451000172 ;
Grafica Editora Regis Brindes Eireli - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme (escolar, empresarial, industrial, hospitalar);;BRASIL;BAHIA;Jacobina;Rua Ubaldino Mesquita Passos, 65;S/N;Caeira;;44700-000;(74) 3621-9110 ;  ;; ;regis.brindes@hotmail.com; ; ;;;;; 03248848000122 ;
Grafica Eureka Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartao;www.graficaeureka.com.br;BRASIL;BAHIA;Vitoria da Conquista;Av Pericles Gusmao, 789;S/N;Candeias;;45028-175;(77) 3423-1413  ; (77) 3423-1647 ;; ;eureka@graficaeureka.com.br; ; (77) 3028-2851;;;;; 13437876000141 ;
Grafica Geracao Gandu Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartao  Impresso em geral;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 34265314000138 ;
Grafica Ibipitanga Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Adesivo interno e externo;;BRASIL;BAHIA;Ibipitanga;Rua Liobino Coimbra, 92;S/N;Centro;;46540-000;(77) 3674-2076 ;  ;; ;graficaibipitanga@hotmail.com; ; ;;;;; 07139556000102 ;
Grafica Karaibas Santos Machado Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Banner;;BRASIL;BAHIA;Irece;Rua Antonio Otaviano Dourado, 14;S/N;Centro;;44900-000;(74) 99945-5377 ; (74) 99994-3943 ;; ;graficakaraibas@hotmail.com; ; ;;;;; 21472115000159 ;
Grafica Livramento Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Talonario;;BRASIL;BAHIA;Livramento de Nossa Senhora;Rua Sao Goncalo, 135;S/N;Centro;;46140-000;(77) 3444-2562 ;  ;; ;graficalivramento@bol.com.br; ; ;;;;; 00784177000126 ;
Grafica Luripress Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartaz;www.luripress.com.br;BRASIL;BAHIA;Salvador;Rua Rubem Berta, 366;S/N;Pituba;;41810-045;(71) 3205-1600 ;  ;; ;atendimento@luripress.com.br; ; ;;;;; 01208686000173 ;
Grafica Moderna Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Banner;;BRASIL;BAHIA;Itapetinga;Rua Marechal Floriano Peixoto, 256;S/N;Centro;;45700-000;45700-000;;; ;graf.moderna@gmail.com; ;;;;;; 14462535000199 ;
Grafica Papel Bom Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Capa de Cd;;BRASIL;BAHIA;Guanambi;Rua 13 de Maio, 396;S/N;Centro;;46430-000;46430-000;;; ;graficapapelbom@yahoo.com.br; ;;;;;; 42220723000146 ;
Grafica Pocoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Folder;;BRASIL;BAHIA;Pocoes;Praca Raimundo Pereira Magalhaes, 268;S/N;Centro;;45260-000;(77) 3431-1316 ;  ;; ;graficapocoes@bol.com.br; ; ;;;;; 15172794000148 ;
Grafica Reis Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartao de visita;;BRASIL;BAHIA;Feira de Santana;Rua Farmaceutico Jose Alves, 393;S/N;Tanque da Nacao;;44002-844;(75) 3623-6511 ;  ;; ;grafica.reis@hotmail.com; ; ;;;;; 34318774000187 ;
Grafica Santa Rosa Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Convite;;BRASIL;BAHIA;Salvador;Rua da Imperatriz, 156;S/N;Bonfim;;40415-180;40415-180;;; ;graficatrio@graficatrio.com.br; ;;;;;; 01071207000110 ;
Grafica Sul da Bahia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Calendario  Cartao de visita;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 34107961000111 ;
Grafica Tanque Novo Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Panfleto;;BRASIL;BAHIA;Tanque Novo;Av Castro Alves, 980;S/N;Centro;;46580-000;(77) 98824-3777 ;  ;; ;graficatn@yahoo.com.br; ; ;;;;; 17282007000146 ;
Grafica Tipopel Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Impresso em geral;;BRASIL;BAHIA;Conceicao do Coite;Travessa Florentino Pinto, 65;S/N;Centro;;48730-000;(75) 3262-1798 ; (75) 3562-1969 ;; ;tipopel@hotmail.com; ; (75) 99104-6451;;;;; 13835665000167 ;
Grafica Tres Irmaos de Ilheus Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartao;;BRASIL;BAHIA;Ilheus;Rua Joana Angelica, 66;S/N;Centro;;45653-640;(73) 3231-6470  ; (73) 3084-2905 ;; ;graficatresirmaos3@uol.com.br; ; ;;;;; 96722673000124 ;
Grafica Uirapuru Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Panfleto;;BRASIL;BAHIA;Serrinha;Rua Campos Filho, 323;S/N;Centro;;48700-000;(75) 3261-2340 ;  ;; ;graficauirapuru@outlook.com; ; ;;;;; 14285714000106 ;
Grafico Empreendimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao;www.graficoempreendimentos.com.br;BRASIL;BAHIA;Salvador;Av Tancredo Neves, 620;S/N;Caminho das Arvores;;41820-020;(71) 2203-1100 ;  ;; ;diretoria@graficoltda.com.br; ; ;;;;; 16365025000129 ;
Grafika Impressao de Outdoor Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Banner;;BRASIL;BAHIA;Vitoria da Conquista;Av Bartolomeu de Gusmao, 320;S/N;Jurema;;45023-000;(77) 34298-650  ; (77) 99961-4943 ;; ;grafika.outdoor@gmail.com; ; ;;;;; 08885475000114 ;
Graftech Brasil Participacoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Niple de grafita;www.graftech.com;BRASIL;BAHIA;Candeias;Rod BA-522 Km 07, S/N;S/N;Distrito Industrial;;43813-300;(71) 2108-9480 ; (71) 2108-9616 ;; ;graftechbrasil_nfe@graftech.com; ; ;;;;; 60479813000138 ;
Gral Panificacao Eireli - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Salvador;Alameda Padua, 126;S/N;Pituba;;41830-480;(71) 3351-3727 ; (71) 3164-9764 ;; ;paneville.adm@ig.com.br; ; (71) 3359-3271;;;;; 23793817000160 ;
Gramar Granitos e Marmores Feira de Santana Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pia;;BRASIL;BAHIA;Feira de Santana;Av Banco do Nordeste, S/N;S/N;CIS/Tomba;;44010-665;(75) 99226-2177 ;  ;; ;adm.gramarfsa@hotmail.com; ; ;;;;; 29984193000144 ;
Gramarte Industria e Comercio de Granito Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bancada;;BRASIL;BAHIA;Feira de Santana;Av Ayrton Senna da Silva, 6570;S/N;Mangabeira;;44056-000;(75) 3614-4253 ;  ;; ;gm.granitos@bol.com.br; ; ;;;;; 13534604000160 ;
Grand Valle Industrial Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Suco de uva integral;www.grandvalle.com;BRASIL;BAHIA;Casa Nova;Rod Petrolina a Casa Nova Km 40, S/N;S/N;Distrito de Santana;;47300-000;(87) 3863-2025  ; (74) 3527-4252 ;; ;lara@grandvalle.com; ; ;;;;; 17747862000185 ;
Grande Vale Industria Ceramica Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco;;BRASIL;BAHIA;Iacu;Rodovia BA-245 Km 02, S/N;S/N;Boiadeira;;46860-000;(75) 3325-2210 ;  ;; ;ceramicagrandevale@hotmail.com; ; ;;;;; 16408627000116 ;
Granluz Pedras Naturais Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bancada;www.granluz.com.br;BRASIL;BAHIA;Lauro de Freitas;Av Santos Dumont, 4724;S/N;Estrada do Coco;;42700-170;(71) 3379-3511 ; (71) 3379-3512 ;; ;granluz@terra.com.br; ; (71) 99979-6490;;;;; 14797427000177 ;
Grannick Pedras Ornamentais Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bancada;;BRASIL;BAHIA;Santo Antonio de Jesus;Av Antonio Carlos Magalhaes, 960;S/N;Sao Benedito;;44573-440;(75) 3631-3926 ; (75) 3631-7374 ;; ;grannick1@gmail.com; ; ;;;;; 00093036000167 ;
Granphos Fertilizantes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fertilizante NPK (Nitrogenio, Potassio e Fosforo);www.granphos.com;BRASIL;BAHIA;Feira de Santana;Av Probahia Qd C, 679;S/N;CIS-Tomba;;44092-400;(75) 4009-9200 ;  ;; ;comercial@granphos.com; ; ;;;;; 04457322000115 ;
Gransol Granitos Marmores e Pedras Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Beneficiamento de marmore e granito;;BRASIL;BAHIA;Feira de Santana;Av Eduardo Froes da Mota, 1273;S/N;Santa Monica;;44078-015;(75) 3625-4158  ; (75) 3625-4960 ;; ;gransolgranitos@bol.com.br; ; ;;;;; 73677692000180 ;
Granviz Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Piso;;BRASIL;BAHIA;Juazeiro;Lot Centro Industrial Sao Francisco, S/N;S/N;Joao Paulo II;;48908-000;(74) 3612-5377 ; (74) 3651-0131 ;; ;contato@granviz.com.br; ; ;;;;; 04259153000109 ;
Grao da Hora Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Torrefacao e moagem de cafe artesanal;;BRASIL;BAHIA;Vitoria da Conquista;Rua B (Dt Ind Imbores), 705;S/N;Lagoa das Flores;;45007-070;(77) 98855-8217 ;  ;; ;cafegraodahora@hotmail.com; ; ;;;;; 26038945000196 ;
Grao do Cerrado Comercio e Exportacao de Cafe Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Beneficiamento de cafe;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Av Barreiras, 1277;S/N;Mimoso do Oeste;;47850-000;(77) 3628-3738 ; (77) 3628-2052 ;; ;faturamento.gc@bol.com.br; ; (77) 3628-1110;;;;; 03590040000129 ;
GRASB - Grafica Santa Barbara Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Folder;www.grasb.com.br;BRASIL;BAHIA;Salvador;Rua Carlos Brandao da Silva, 02;S/N;Mata Escura;;41219-480;(71) 3242-0588 ; (71) 3242-5159 ;; ;grasb@grasb.com.br; ; ;;;;; 15719743000193 ;
Graviola de Bahia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Suco embalado;www.gravioladabahia.com.br;BRASIL;BAHIA;Wenceslau Guimaraes;Rod BR-101 Km 100, S/N;S/N;Sede;;45460-000;(73) 99937-8630 ;  ;; ;graviola@gravioladabahia.com.br; ; ;;;;; 15509634000141 ;
Graziele da Costa Cerentini - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao preventiva e corretiva de equipamentos e maquinas agricolas;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Castro Alves, 1567;S/N;Centro;;47850-000;(77) 3628-1257 ; (77) 3628-1748 ;; ;carlos-cerentini@hotmail.com; ; ;;;;; 14006809000135 ;
Green Moveis Planejados e Marcenaria Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Movel planejado comercial e residencial;www.greenmoveis.com.br;BRASIL;BAHIA;Salvador;Av Mestre Manoel, 284-C;S/N;Boca do Rio;;41705-715;(71) 3022-2993 ; (71) 3022-2992 ;; ;contato@greenmoveis.com.br; ; ;;;;; 97552113000131 ;
Greif Embalagens Industriais do Brasil Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Tambor de aco;www.greif.com.br;BRASIL;BAHIA;Simoes Filho;Via Periferica I, 2981;S/N;CIA;;43700-000;(71) 3594-8077 ; (71) 3507-0512 ;; ;carlos.castro@greif.com; ; ;;;;; 59320820001347 ;
Grendene S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Calcado;www.grendene.com.br;BRASIL;BAHIA;Teixeira de Freitas;Rua XXV, 604;S/N;Centro;;45995-041;(73) 3291-4222 ;  ;; ;rafael.carvalho@grendene.com.br; ; ;;;;; 89850341001808 ;
Grif Embalagens Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Caixa de sapato;www.grifembalagens.com;BRASIL;BAHIA;Feira de Santana;Rua Jose Tavares Carneiro, 510;S/N;Barauna;;44020-112;(75) 3021-3788 ;  ;; ;embalagensgrif@gmail.com; ; ;;;;; 28474977000160 ;
Griff Metal Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem de estrutura metalica;;BRASIL;BAHIA;Salvador;Av Dom Joao VI, 503;S/N;Brotas;;40285-000;(71) 99972-5007 ; (71) 3242-4719 ;; ;; ; ;;;;; 34274654000125 ;
Grincol Industria de Alimentos Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Polpa de fruta;;BRASIL;BAHIA;Simoes Filho;Rodovia BA-093 Km 01, S/N;S/N;Engenho Novo;;43700-000;(71) 3396-2075 ; (71) 4141-7800 ;; ;verdevalle2014@gmail.com; ; (71) 99131-7039;;;;; 42257360000113 ;
Grismaldo dos Santos Meira & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Filete em marmore Bege Bahia;;BRASIL;BAHIA;Brumado;Rua Joaquim Caetano da Silva, 197;S/N;Sao Joaquim;;46100-000;(77) 3441-1821 ;  ;; ;marmorariamgranitos@hotmail.com; ; ;;;;; 04071873000146 ;
Grown Optical Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Lente oftalmica;www.grownoptical.com.br;BRASIL;BAHIA;Salvador;Av Almirante Marques de Leao, 488;S/N;Barra;;40140-230;(71) 2101-8900 ; (71) 2101-8917 ;; ;magali.silva@grownoptical.com.br; ; (71) 2101-8928;;;;; 60570108001202 ;
GRPK Industria e Comercio de Produtos Termoplasticos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Filme plastico;www.fortlinenordeste.com.br;BRASIL;BAHIA;Lauro de Freitas;Av Queira Deus, 1049;S/N;Portao;;42700-000;(71) 3289-8400 ; (73) 3026-9650 ;; ;dp@fortlinenordeste.com.br; ; ;;;;; 11479190000198 ;
Grupo Neri Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Calca social  Camisa social;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 01933877000106 ;
GS Comercio e Servicos de Maquinas Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao em equipamentos e maquinas para construcao civil;;BRASIL;BAHIA;Salvador;Av Aliomar Baleeiro, 562;S/N;Campinas de Piraja;;41253-000;(71) 3255-1463  ; (71) 3392-1480 ;; ;gs@gsmaq.com.br; ; ;;;;; 40582769000180 ;
GS3 Sinalizacao & Marketing Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Lauro de Freitas;Rua Andre L R da Fonte, 175;S/N;Pitangueiras;;42700-000;(71) 99161-0557 ; (71) 3369-7077 ;; ;adm.supimpa@gmail.com; ; ;;;;; 07600502000100 ;
GSB Usinagem Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Usinagem;;BRASIL;BAHIA;Camacari;Rua Dezessete do Canal, 14;S/N;Gleba A;;42807-670;(71) 98893-9006 ;  ;; ;gsb.usinagen@hotmail.com; ; ;;;;; 10500508000102 ;
Gtec Man Gestao Tecnica de Manutencao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao eletrica;;BRASIL;BAHIA;Salvador;Rua Jose Sales, 19;S/N;Sao Caetano;;40391-240;(71) 98664-7285 ; (71) 99947-2154 ;; ;dej_engenharia@hotmail.com; ; ;;;;; 24301691000121 ;
GTI Industria de Material Eletrico Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao de rede de baixa e de alta tensao;www.geralteceletrica.com.br;BRASIL;BAHIA;Feira de Santana;Travessa do Limoeiro, S/N;S/N;Limoeiro;;44097-416;(75) 3603-5875 ; (75) 99972-6636 ;; ;projetos@geralteceletrica.com.br; ; (75) 3626-5500;;;;; 23800945000193 ;
GTW Geracao e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Geracao de energia eletrica;www.brasilgtw.com.br;BRASIL;BAHIA;Pojuca;Rod BA-093 Km 45, S/N;S/N;Star;;48120-000;(21) 2051-2726 ; (21) 3559-2800 ;; ;contato@brasilgtw.com.br; ; ;;;;; 13332930000275 ;
Guai Marmores e Granitos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bancada;;BRASIL;BAHIA;Salvador;Rua Sao Jose, 18;S/N;Aguas Claras;;41310-730;(71) 3391-4960 ;  ;; ;guai.mg@ig.com.br; ; ;;;;; 13489281000130 ;
Guanabara Industrias Quimicas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cera para assoalho;www.guanabara.ind.br;BRASIL;BAHIA;Simoes Filho;Via Centro, 5156;S/N;CIA Sul;;43700-000;(71) 3392-3811  ; (71) 3391-4857 ;; ;admguanabara@hotmail.com; ; ;;;;; 76726223000607 ;
Guanabara Premoldados Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco de cimento;;BRASIL;BAHIA;Ilheus;Rod BA-001 Ilheus/Olivenca Km 13, Porto da Lancha, S/N;S/N;Olivenca;;45660-500;(73) 3269-1702 ; (73) 3632-6277 ;; ;jnmineracao@hotmail.com; ; (73) 3269-1021;;;;; 16714571000128 ;
Guarany Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cartaz;;BRASIL;BAHIA;Feira de Santana;Rua dos Contabilistas, 42;S/N;Centro;;44001-560;(75) 3623-1776 ;  ;; ;graficaguarany@gmail.com; ; ;;;;; 16243164000180 ;
Guaratuba Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem de notebook, servidor, computador;;BRASIL;BAHIA;Ilheus;Rua Esmeraldo de Sa Vieira, 888;S/N;Conquista;;45650-330;(73) 3633-7590 ; (71) 99162-0621 ;; ;antoniodamasio@marlinfo.com.br; ; ;;;;; 22049983000193 ;
Guele da Bahia Comercio de Moveis e Eletrodomesticos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bicama;www.moveisstar.com;BRASIL;BAHIA;Jequie;Lot Distrito Industrial, Lote G 1, S/N;S/N;Mandacaru;;45208-020;(73) 3526-1110 ;  ;; ;antoniosilvanovaes@hotmail.com; ; ;;;;; 05511153000206 ;
Guerreiros de Davi Industria Comercio e Construcoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estrutura metalica em geral;;BRASIL;BAHIA;Feira de Santana;Rua Tome de Souza, 964;S/N;Rua Nova;;44023-684;(75) 98151-8910 ; (75) 99137-2302 ;; ;; ; ;;;;; 13003262000151 ;
Guido Allegro Fontes Ribeiro - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Acucar;www.cantinhogourmet.com.br;BRASIL;BAHIA;Salvador;Rua dos Artistas, 08;S/N;Garcia;;40100-140;(71) 3264-0226 ; (71) 98895-1300 ;; ;comercial@cantinhogourmet.com.br; ; ;;;;; 09238905000179 ;
Guilherme Teixeira Guimaraes - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Rio do Antonio;Av Jose Teixeira Guimaraes, 25;S/N;Umbauba;;46220-000;(77) 98808-8796 ;  ;; ;; ; ;;;;; 21075586000123 ;
Guimaraes Neves Marmoraria Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pia;;BRASIL;BAHIA;Caetite;Rua Decio Cerqueira, 127;S/N;Prisco Viana;;46400-000;(77) 99117-7806 ; (77) 99918-3678 ;; ;helioneves039@gmail.com; ; ;;;;; 25454555000134 ;
Guimaraes Servicos de Usinagem, Tornearia, Solda e Manut Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pintura predial;;BRASIL;BAHIA;Mata de Sao Joao;Av Sucuiu, S/N;S/N;Monte Libano;;48280-000;(71) 99603-3322 ; (71) 99934-3118 ;; ;sercalguimaraes@gmail.com; ; ;;;;; 15462129000199 ;
Guindastes Brasil Oleo e Gas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Servico para movimentacao de carga;www.guindastesbrasil.com.br;BRASIL;BAHIA;Simoes Filho;Rodovia BR-324, 832-B;S/N;CIA Sul;;43700-000;(71) 3393-2010  ; (71) 3213-8782 ;; ;comercial@guindastesbrasil.com.br; ; ;;;;; 02355017000197 ;
Guindastes Brasil Oleo e Gas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Locacao de equipamento;www.guindastesbrasil.com.br;BRASIL;BAHIA;Maragogipe;Rua do Cais, S/N;S/N;Sao Roque do Paraguacu;;44420-000;(71) 3295-4200 ; (71) 99133-6040 ;; ;contabilidade@guindastesbrasil.com.br; ; ;;;;; 02355017000863 ;
Gujao Alimentos S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Farinha de pena;www.gujao.com.br;BRASIL;BAHIA;Sao Goncalo dos Campos;Rod BA-502 Km 27,8, S/N;S/N;CIS;;44330-000;(75) 3622-4812 ; (75) 3622-4196 ;; ;hylze@gujao.com.br; ; ;;;;; 34149823000448 ;
Gujao Alimentos S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Farinha de pena;;BRASIL;BAHIA;Sao Goncalo dos Campos;Rod BA-502 Km 27,8, S/N;S/N;CIS;;44330-000;(75) 3622-4812 ; (75) 3622-4196 ;; ;hylze@gujao.com.br; ; ;;;;; 34149823000103 ;
Gujao Alimentos S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Farelo;;BRASIL;BAHIA;Conceicao da Feira;Rua Soter Cardoso, 176;S/N;Centro;;44320-000;(75) 3622-4812 ;  ;; ;hylze@gujao.com.br; ; ;;;;; 34149823000529 ;
Gujao Alimentos S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Milho em grao beneficiado;www.gujao.com;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Arnaldo Horacio Ferreira, BR-242, 301;S/N;Sem Definicao;;47850-000;(75) 3622-4196 ;  ;; ;hylze@gujao.com.br; ; ;;;;; 34149823001096 ;
