Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
Andressa Moveis Ltda;;;CONSTRUÇÃO; Movel sob encomenda;;BRASIL;BAHIA;Feira de Santana;Rua Jose Adorno, 250;S/N;Asa Branca;;44044-219;(75) 32234-959  ; (75) 98229-9569 ;; ;alessandro.dossantos@terra.com.br; ; ;;;;; 03933239000102 ;
Ane Ane Industria e Comercio de Roupas Ltda;;;CONSTRUÇÃO; Uniforme esportivo;;BRASIL;BAHIA;Eunapolis;Rua Primeiro de Janeiro, 16;S/N;Doutor Gusmao;;45821-710;(73) 3261-4479  ; (73) 98129-3838 ;; ;anesilk@hotmail.com; ; ;;;;; 63260756000190 ;
Angela Confeccoes Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Rua Mundo Novo, 107;S/N;Santa Cruz;;41925-175;(71) 3240-8553 ;  ;; ;angelaconfec@hotmail.com; ; ;;;;; 00209556000192 ;
Angelo Marcos Mendes Santos - ME;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Vitoria da Conquista;Rua Eva Peron, 253;S/N;Boa Vista;;45027-046;(77) 98837-5045 ;  ;; ;mendes.construcoes@yahoo.com.br; ; ;;;;; 26761177000102 ;
Angra Engenharia Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Alameda Salvador, 1057;S/N;Caminho das Arvores;;41820-790;(71) 3500-2855 ; (71) 98205-3664 ;; ;angraengsetorpessoal@gmail.com; ; ;;;;; 08722657000174 ;
Anivaldo Madeira;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Porto Seguro;Rod BA-001 Km 06 Arraial D'Ajuda/Trancoso, S/N;S/N;Arraial D'Ajuda;;45816-000;(73) 99944-4314 ;  ;; ;blocosdajuda@gmail.com; ; ;;;;; 19408339000150 ;
Anjro Servicos Ltda;;;CONSTRUÇÃO;Lista de Insumos:;www.anjro.com.br;BRASIL;BAHIA;Dias D Avila;Rua Joaquim Nabuco, 94;S/N;Garcia d'Avila;;42850-000;(71) 3625-2399 ; (71) 3648-0825 ;; ;bruno@anjro.com.br; ; ;;;;; 10455415000103 ;
ANM Fabricacao de Lajes Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Tanque Novo;Rua dos Ferreiras, 73;S/N;Centro;;46580-000;(77) 98839-0124 ;  ;; ;dulcelio@terra.com.br; ; ;;;;; 05690941000118 ;
Anptec Engenharia e Projetos Ltda;;;CONSTRUÇÃO; Obras de sistemas fotovoltaicos;(75) 3011-4788 /  / ;BRASIL;BAHIA;Lt 03 Qd G; Estrutura metalica galvanizada a frio;S/N; Importadora;; Importadora;Estado:;;; ;Estado:; ;;;;;; 24128790000153 ;
ANS Manutencao e Reparacao de maquinas Eireli;;;CONSTRUÇÃO; Manutencao em colheitadeiras de algodao, pulverizadores, colheitadeiras de graos e plantadeiras;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Flamboyant, 198;S/N;Jardim das Acacias 2 Etapa;;47850-000;(77) 99931-5704 ; (77) 99951-9029 ;; ;antonionetosilvalem@hotmail.com; ; ;;;;; 20927049000100 ;
Anselmo de Brito Fernandes - ME;;;CONSTRUÇÃO; Portao;;BRASIL;BAHIA;Caetite;Rua Belo Horizonte, 99;S/N;Nossa Senhora da Paz;;46400-000;(77) 99997-0996 ;  ;; ;caetite.inox@hotmail.com; ; ;;;;; 08188481000112 ;
Antar Impermeabilizacoes Eireli - EPP;;;CONSTRUÇÃO; Impermeabilizacao;;BRASIL;BAHIA;Lauro de Freitas;Av Amarilio Thiago dos Santos, 1601;S/N;Ipitanga;;42700-000;(71) 3378-6825  ; (71) 3378-9862 ;; ;antar.imp1@gmail.com; ; ;;;;; 03458550000147 ;
Antec Eolica Fabricacao e Comercio de Freios Ltda;;;CONSTRUÇÃO; Freio para aerogerador;;BRASIL;BAHIA;Camacari;Rua do Bronze, S/N;S/N;Polo de Apoio;;42800-970;(71) 3622-9316 ;  ;; ;info@anteceolica.com; ; ;;;;; 17901817000133 ;
Antelmo Santos Artefatos Texteis Ltda;;;CONSTRUÇÃO; Cortina;;BRASIL;BAHIA;Itapicuru;Rua Centro Coml Indl Jose C de Almeida, S/N;S/N;Lagoa Redonda;;48475-000;(75) 3632-0051 ; (75) 3631-4292 ;; ;tubiense.contabilidade@gmail.com; ; ;;;;; 16590008000195 ;
Anthelena Serralheria Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Camacari;Rua Itapemirim, S/N;S/N;Barra do Jacuipe;;42833-000;(71) 98100-1131 ; (71) 99145-9032 ;; ;anthelena17@hotmail.com; ; ;;;;; 23766790000116 ;
Antonia Aparecida Ribeiro de Almeida Matos;;;CONSTRUÇÃO; Biscoito;;BRASIL;BAHIA;Conceicao do Almeida;Rua Araujo Pinho, 61;S/N;Centro;;44540-000;(75) 98173-9382 ;  ;; ;; ; ;;;;; 11910092000163 ;
Antonia Pereira Cardoso - ME;;;CONSTRUÇÃO; Janela;;BRASIL;BAHIA;Pindobacu;Rua Ana Angelica, 299-A;S/N;Pindai;;46360-000;(77) 3667-2227 ;  ;; ;construdias_pindai@hotmail.com; ; ;;;;; 10016369000146 ;
Antoniel de Oliveira;;;CONSTRUÇÃO; Confeccao masculina e feminina;;BRASIL;BAHIA;Capim Grosso;Rua Tome de Souza, 105;S/N;Sacramento;;44695-000;(74) 99189-7345 ;  ;; ;grafite.cg@hotmail.com; ; ;;;;; 21889276000142 ;
Antonio Americo de Carvalho Metalurgica - ME;;;CONSTRUÇÃO; Cobertura de galpao;;BRASIL;BAHIA;Juazeiro;Rua Arnaldo Vieira do Nascimento, 12-G;S/N;Jardim Florida;;48902-750;(74) 98816-0901 ;  ;; ;silvana797@gmail.com; ; ;;;;; 35529312000171 ;
Antonio Bezerra Dias - ME;;;CONSTRUÇÃO; Gelo;;BRASIL;BAHIA;Remanso;Av Portuario, 25;S/N;Area Industrial;;47200-000;(74) 99136-9022 ;  ;; ;; ; ;;;;; 09048069000160 ;
Antonio Carlos Andrade dos Santos;;;CONSTRUÇÃO; Corrimao;;BRASIL;BAHIA;Salvador;Rua do Tio Juca, 11;S/N;Iapi;;40323-205;(71) 3381-4679 ;  ;; ;m.eficiente@gmail.com; ; ;;;;; 07549972000189 ;
Antonio Carlos da Silva de Serrinha Eireli - EPP;;;CONSTRUÇÃO; Adesivo;;BRASIL;BAHIA;Serrinha;Rua Leovigildo Ribeiro, 259;S/N;Centro;;48700-000;(75) 3261-2753 ;  ;; ;graficatalisma@hotmail.com; ; ;;;;; 34391953000140 ;
Antonio Carlos de Souza de Camacari - ME;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Camacari;Av 28 de Setembro, 272;S/N;Camacari de Dentro;;42807-000;(71) 3621-1363  ; (71) 98832-4885 ;; ;contabcamacari@gmail.com; ; ;;;;; 32673477000124 ;
Antonio Carlos Santos Freire - MEI;;;CONSTRUÇÃO; Pizza brotinho;;BRASIL;BAHIA;Feira de Santana;Rua "C", 119;S/N;Queimadinha;;44050-536;(75) 99142-0497 ;  ;; ;pizzakisabor1@gmail.com; ; ;;;;; 29353045000121 ;
Antonio Carlos Vieira Lemos & Cia Ltda;;;CONSTRUÇÃO; Camisa;;BRASIL;BAHIA;Oliveira dos Brejinhos;Rua Joao dos Santos Castro, 44;S/N;Centro;;47530-000;(77) 99944-0299 ;  ;; ;a.carlos.lemos@hotmail.com; ; ;;;;; 17809175000147 ;
Antonio Cavalcante Castro - ME;;;CONSTRUÇÃO; Alambique;;BRASIL;BAHIA;Vitoria da Conquista;Av Presidente Dutra, 3490;S/N;Brasil;;45055-480;(77) 3423-3103 ;  ;; ;metalurgica_alambique@hotmail.com; ; ;;;;; 13506241000159 ;
Antonio da Silva de Castro Alves;;;CONSTRUÇÃO; Placa automotiva;;BRASIL;BAHIA;Castro Alves;Av Fernando Wilson Magalhaes, 1073;S/N;Centro Sede;;44500-000;(75) 98123-3308 ; (75) 98113-1075 ;; ;flplacanova@gmail.com; ; ;;;;; 18397947000143 ;
Antonio Dartanhant Gerald Farias;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Itabuna, 249;S/N;Cidade Santa Cruz I;;47850-000;(77) 99971-9245 ;  ;; ;siloest@gmail.com; ; ;;;;; 07332212000115 ;
Antonio Ferreira de Sousa - MEI;;;CONSTRUÇÃO; Pao;;BRASIL;BAHIA;Mortugaba;Av Patricio Guerra, 444;S/N;Centro;;46290-000;(77) 99197-7049 ;  ;; ;anarocha01@gmail.com; ; ;;;;; 10661431000152 ;
Antonio Gomes Ferreira de Abare - ME;;;CONSTRUÇÃO; Placa automotiva;;BRASIL;BAHIA;Abare;Rua Edneide Maria Pereira de Cerqueira , S/N;S/N;Centro;;48680-000;(75) 99978-1505 ; (75) 99834-2686 ;; ;; ; ;;;;; 96764261000157 ;
Antonio Jose da Silva Santos - ME;;;CONSTRUÇÃO; Artigos diversos em madeira;;BRASIL;BAHIA;Alagoinhas;Rua Marechal Floriano, 110;S/N;Santa Terezinha;;48010-420;(75) 3422-5382 ;  ;; ;carpintariafunil@hotmail.com; ; ;;;;; 00591256000110 ;
Antonio Jose Pereira Dias - ME;;;CONSTRUÇÃO; Farinha de osso calcinada para gado;;BRASIL;BAHIA;Conceicao da Feira;Vila Povoado do Cruzeiro, Fazenda Tapera, S/N;S/N;Zona Rural;;44320-000;(75) 3244-2911  ; (75) 99991-5727 ;; ;fosfodias@gmail.com; ; ;;;;; 10589251000107 ;
Antonio Jose Ribeiro Martinez;;;CONSTRUÇÃO; Cos;;BRASIL;BAHIA;Lauro de Freitas;Rua Fernando de Noronha, 193;S/N;Centro;;42703-090;(71) 3378-0151 ; (71) 3378-0678 ;; ;; ; ;;;;; 40475790000186 ;
Antonio Lidio Moura Porfirio & Cia Ltda;;;CONSTRUÇÃO; Retifica de motores em geral;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua do Baru, 176;S/N;Jardim das Acacias;;47850-000;(77) 3628-5626 ; (77) 99958-0399 ;; ;toinhoretifica@hotmail.com; ; (77) 99949-4142;;;;; 12213272000159 ;
Antonio Marcos Nogueira - ME;;;CONSTRUÇÃO; Bloco;;BRASIL;BAHIA;Mortugaba;Fazenda Vista Alegre, S/N;S/N;Zona Rural;;46290-000;(77) 99199-1125 ;  ;; ;ceramicamodelo@yahoo.com.br; ; ;;;;; 07224583000183 ;
Antonio Martiniano da Rocha - EPP;;;CONSTRUÇÃO; Bone;www.comercialbrindes.com.br;BRASIL;BAHIA;Salvador;Largo do Queimadinho, 07;S/N;Caixa D'Agua;;40325-256;(71) 3243-4847  ; (71) 99967-3898 ;; ;comercialbrindes@comercialbrindes.com.br; ; ;;;;; 02903518000160 ;
Antonio Ricardo da Silva - EPP;;;CONSTRUÇÃO; Acucar;(75) 3281-6404 / (75) 3281-6474 / ;BRASIL;BAHIA;; Sal;S/N; Sem Interesse;; Sem Interesse;Estado:;;; ;Estado:; ;;;;;; 33926684000106 ;
Antonio Rodrigues de Azevedo de Lagoa Real - ME;;;CONSTRUÇÃO; Banco;;BRASIL;BAHIA;Lagoa Real;Rua Alto da Lagoa, S/N;S/N;Centro;;46425-000;(77) 99144-0383 ;  ;; ;ar.azevedo2011@bol.com.br; ; ;;;;; 18282565000174 ;
Antonio Santos Evangelista;;;CONSTRUÇÃO; Banner;;BRASIL;BAHIA;Araci;Rua Jose Pedro de Carvalho, 1042;S/N;Felicidade;;48760-000;(75) 99268-1182 ;  ;; ;serigrafaraci@hotmail.com; ; ;;;;; 26919790000105 ;
Antonio Sergio Batista de Oliveira - ME;;;CONSTRUÇÃO; Capa para CD e DVD;www.multimidianews.com.br;BRASIL;BAHIA;Lauro de Freitas;Lot Portal Nobre Center Qd 04, 09;S/N;Portao;;42700-000;(71) 3024-5227  ; (71) 3289-3261 ;; ;financeirosmartmidia@gmail.com; ; (71) 3261-0222;;;;; 06238813000109 ;
Antonio Severino Adolfo de Alagoinhas - ME;;;CONSTRUÇÃO; Barrote;;BRASIL;BAHIA;Alagoinhas;Rua Nova Brasilia, S/N;S/N;21 de Setembro;;48071-280;(75) 3421-0816  ; (75) 99813-4519 ;; ;; ; ;;;;; 04256680000160 ;
Antonio Souto Castro & Cia Ltda;;;CONSTRUÇÃO; Torrefacao de cafe;;BRASIL;BAHIA;Livramento de Nossa Senhora;Av Presidente Vargas, 646;S/N;Centro;;46140-000;(77) 3444-2038  ; (77) 3444-2020 ;; ;cafeverdesmares@bol.com.br; ; ;;;;; 14501449000300 ;
Antonio Umbelino Santos Neto - ME;;;CONSTRUÇÃO; Servico mecanico em geral;;BRASIL;BAHIA;Salvador;Av Tancredo Neves, 939;S/N;Caminho das Arvores;;41820-020;(71) 99614-3638 ; (71) 99607-3638 ;; ;umbelino1958@hotmail.com; ; ;;;;; 13230104000134 ;
Antonjon dos Santos Morais - MEI;;;CONSTRUÇÃO; Cobertura;;BRASIL;BAHIA;Salvador;Rua dos Profetas, 02;S/N;Dom Avelar;;41315-300;(71) 98859-0057 ;  ;; ;morais.serralheria@hotmail.com; ; ;;;;; 18850144000100 ;
Antontec Comercio Manutencao e Transporte Ltda;;;CONSTRUÇÃO; Manutencao e reparacao de aparelhos eletromedicos;www.antontec.com.br;BRASIL;BAHIA;Simoes Filho;Rua Nove de Janeiro, 146;S/N;Parque Continental;;43700-000;(71) 3296-4080 ; (71) 98807-9887 ;; ;antontecservice@hotmail.com; ; ;;;;; 07806770000175 ;
Antunes & Chaves Ltda;;;CONSTRUÇÃO; Locacao de maquinas e equipamentos para construcao;www.lokmaq.com.br;BRASIL;BAHIA;Barreiras;Av Ahylon Macedo, 2227;S/N;Morada Nobre;;47810-139;(77) 3611-2252 ;  ;; ;loqmaq@lokmaq.com.br; ; ;;;;; 40536716000122 ;
Anvi Industria de Bolsas e Brindes Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Serrolandia;Rua Joao Batista de Souza, 130;S/N;Sol Nascente;;44710-000;(74) 98117-2880 ;  ;; ;anvibolsasebrindes@hotmail.com; ; ;;;;; 07529907000191 ;
AON Molduras Ltda;;;CONSTRUÇÃO; Quadro;www.aonmolduras.com.br;BRASIL;BAHIA;Salvador;2a Travessa Barletta, 31;S/N;Macaubas;;40302-070;(71) 3233-5592 ; (71) 3027-7592 ;; ;aon@aonmolduras.com.br; ; ;;;;; 10247863000111 ;
Apag Fire Equipamentos de Combate a Incendio Ltda;;;CONSTRUÇÃO; Instalacao de hidrante, alarme, extintor ;;BRASIL;BAHIA;Salvador;Rua Rio Sergy Mirim, 04;S/N;Monte Serrat;;40425-040;(71) 3312-7885 ;  ;; ;apagfireextintores@yahoo.com.br; ; ;;;;; 12308415000106 ;
Apeiron Servicos de Manutencao Industrial Eireli;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Camacari;Rua Marte I, 47;S/N;Gravata;;42808-000;(71) 3621-5219 ; (71) 3622-6185 ;; ;apeiron@apeironinspecao.com.br; ; (71) 98890-9919;;;;; 00296694000156 ;
Apiario Apis Bom Mel Ltda;;;CONSTRUÇÃO; Extrato de propolis;www.apisbommel.com.br;BRASIL;BAHIA;Medeiros Neto;Rodovia BA-994 Km 09, S/N;S/N;Zona Rural;;45960-000;(73) 99922-7644 ; (73) 99922-7803 ;; ;apisbommel@apisbommel.com.br; ; ;;;;; 07122822000194 ;
Apiario Favo de Ouro Ltda;;;CONSTRUÇÃO; Bala de mel;www.apiariofavodeouro.com.br;BRASIL;BAHIA;Feira de Santana;Av Eduardo Froes da Mota, 1166;S/N;Santa Monica II;;44078-015;(75) 3625-5868  ; (75) 3223-4044 ;; ;favodeouro@apiariofavodeouro.com.br; ; ;;;;; 42021030000205 ;
Apiarios Apis Silva Ltda;;;CONSTRUÇÃO; Mel de abelha;;BRASIL;BAHIA;Vitoria da Conquista;Rua B, Lot Jardim Sudoeste, 42;S/N;Jatoba;;45066-225;(77) 3421-3158 ;  ;; ;apisilva@globo.com; ; ;;;;; 13516497000147 ;
Apis Jordans Comercio e Industria de Produtos Apicolas Eireli;;;CONSTRUÇÃO; Bala  Doce;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 00771765000125 ;
Apis Valverde Industria e Comercio de Mel Ltda;;;CONSTRUÇÃO; Mel;;BRASIL;BAHIA;Eunapolis;Rod BA-687 Km 10, S/N;S/N;Zona Rural;;45820-970;(73) 98111-1118 ;  ;; ;apisvalverde@yahoo.com.br; ; ;;;;; 06882171000178 ;
Aplique Adesivos Comunicacao Visual Ltda;;;CONSTRUÇÃO; PVC;;BRASIL;BAHIA;Feira de Santana;Av Eduardo Froes da Mota, 970;S/N;CIS;;44010-002;(75) 3622-5688 ;  ;; ;apliqueadesivos@hotmail.com; ; ;;;;; 11771413000196 ;
APM Bevervanso Plasticos - ME;;;CONSTRUÇÃO; Injecao e sopro (plasticos);www.bbgrupo.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Jose Jorge Pereira, 205;S/N;Buraquinho;;42700-000;(71) 3024-8080 ;  ;; ;comercial@bbgrupo.com.br; ; ;;;;; 11158637000127 ;
Apoio Engenharia Fundacoes e Geotecnia Ltda;;;CONSTRUÇÃO; Fundacao em estaca tipo strauss e escavada, raiz, broca, tubulacao e pre-moldado;www.apoiofundacoes.com.br;BRASIL;BAHIA;Feira de Santana;Rua Venezuela, 28-A;S/N;Capuchinhos;;44076-120;(75) 3223-2573 ; (75) 99986-2858 ;; ;contato@apoiofundacoes.com.br; ; (75) 99972-8014;;;;; 03784024000177 ;
Apolo Comercio de Esquadrias de Aluminio Ltda;;;CONSTRUÇÃO; Basculante  Box;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 16296311000180 ;
Apolo Industria e Comercio de Blocos e Pisos Ltda;;;CONSTRUÇÃO; Bloco pre-moldado;;BRASIL;BAHIA;Itabuna;Rodovia BR-415, S/N;S/N;Parque Verde;;45604-811;(73) 99962-4372 ;  ;; ;apoloblocos@outlook.com; ; ;;;;; 26757256000131 ;
APP Panificadora e Lanchonete Eireli;;;CONSTRUÇÃO;Lista de Insumos:;(73) 3526-2667 /  / ;BRASIL;BAHIA;; Sal;S/N; Sem Interesse;; Sem Interesse;Estado:;;; ;Estado:; ;;;;;; 03688354000169 ;
Aquageo Projetos e Perfuracoes Ltda;;;CONSTRUÇÃO; Construcao de piezometros;www.aquageo.com.br;BRASIL;BAHIA;Simoes Filho;Via Centro, 2361;S/N;CIA Sul;;43700-000;(71) 3271-7179 ;  ;; ;aquageo@aquageo.com.br; ; ;;;;; 34117523000134 ;
Aquasave Industria, Comercio e Servicos Hidraulicos Ltda;;;CONSTRUÇÃO; Monitoramento hidraulico predial;www.aquasave.com.br;BRASIL;BAHIA;Salvador;Av Tancredo Neves, 274;S/N;Caminho das Arvores;;41820-020;(71) 3431-3870 ; (71) 3367-0123 ;; ;mgrael@aquasave.com.br; ; ;;;;; 05687698000189 ;
Aquifero Locacao de Equipamentos Eireli - EPP;;;CONSTRUÇÃO; Rebaixamento do lencol freatico;www.aquiferoengenharia.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Aurelino Leal, 34;S/N;Recreio Ipitanga;;42700-610;(71) 3288-5139  ; (71) 3378-3618 ;; ;tabita.dias@aquiferoengenharia.com.br; ; ;;;;; 07946215000149 ;
AR Marques Industria e Comercio de Confeccoes Ltda;;;CONSTRUÇÃO; Bermuda;;BRASIL;BAHIA;Lauro de Freitas;Rua Ailton Cimas, 159;S/N;Centro;;42700-000;42700-000;;; ;sanremosurf@yahoo.com.br; ;;;;;; 03980890000133 ;
Aracas Industria de Madeira Ltda;;;CONSTRUÇÃO; Eucalipto em tora, lenha, cavaco;;BRASIL;BAHIA;Catu;Faz Santo Antonio Km 5, S/N;S/N;Zona Rural;;48110-000;(71) 3623-8750 ;  ;; ;cm@venturoli.com.br; ; ;;;;; 05780835000125 ;
Aracas Industria de Madeira Ltda;;;CONSTRUÇÃO; Eucalipto tratado;;BRASIL;BAHIA;Aracas;Fazenda Boa Vista, S/N;S/N;Zona Rural;;48108-000;(71) 3623-8750 ;  ;; ;cm@venturoli.com.br; ; ;;;;; 05780835000206 ;
Aramita Industrial Itabira Eireli - EPP;;;CONSTRUÇÃO; Tela de arame galvanizado e revestido em PVC;www.aramita.com.br;BRASIL;BAHIA;Salvador;Rua da Liberia, 06;S/N;Campinas de Piraja;;41230-015;(71) 3392-4211 ; (71) 99982-9168 ;; ;comercial@aramita.com.br; ; ;;;;; 14309983000157 ;
Arara Industria de Confeccoes Ltda;;;CONSTRUÇÃO; Modinha em geral;;BRASIL;BAHIA;Feira de Santana;Rua Maria Ferreira de Almeida, 75;S/N;Brasilia;;44088-396;(75) 3021-3667 ;  ;; ;amynno727@hotmail.com; ; ;;;;; 11063965000140 ;
Araujo & Forte Ltda;;;CONSTRUÇÃO; Bordados em geral;;BRASIL;BAHIA;Teixeira de Freitas;Av Presidente Getulio Vargas, 3072;S/N;Bela Vista II;;45996-001;(73) 3291-8966 ; (73) 98143-4736 ;; ;bordado.texi@gmail.com; ; ;;;;; 11906158000141 ;
Araujo & Nery Ltda;;;CONSTRUÇÃO; Pao;;BRASIL;BAHIA;Feira de Santana;Rua Prudente de Moraes, 218-A;S/N;Ponto Central;;44075-365;(75) 3622-7054 ;  ;; ;; ; ;;;;; 00171879000134 ;
Araujo Estruturas Metalicas Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Urandi;Rodovia BR-122, 137;S/N;Xavier;;46350-000;(77) 99179-7949 ;  ;; ;tais_araujo2012@hotmail.com; ; ;;;;; 20873876000150 ;
Araujo Industria e Comercio de Artefatos de Madeira Ltda;;;CONSTRUÇÃO; Moveis planejados;;BRASIL;BAHIA;Teixeira de Freitas;Av Presidente Getulio Vargas, 4815;S/N;Redencao;;45994-000;(73) 99924-0508 ;  ;; ;araujomoveisdemadeira@hotmail.com; ; ;;;;; 19134738000170 ;
Araujo Santos Comercio e Servicos Ltda;;;CONSTRUÇÃO; Locacao de maquinas para terraplenagem e equipamentos para compactacao;;BRASIL;BAHIA;Salvador;Av Ulysses Guimaraes, 4526;S/N;Sussuarana;;41213-000;(71) 99684-4453 ;  ;; ;serrinhalocacoes@gmail.com; ; ;;;;; 20965112000194 ;
Araujo Silva Servicos de Manutencao e Reparos Ltda;;;CONSTRUÇÃO; Manutencao e reparo industrial;;BRASIL;BAHIA;Salvador;Av Estados Unidos, 137;S/N;Comercio;;40010-020;(71) 99136-6664 ;  ;; ;geraju07@hotmail.com; ; ;;;;; 00717415000180 ;
Araujo Terraplenagem, Aluguel de Maquinas e Transportadora Ltda;;;CONSTRUÇÃO; Locacao de equipamentos;;BRASIL;BAHIA;Salvador;Rua de Estoril, 10-A;S/N;Novo Horizonte;;41218-125;(71) 3231-4948 ; (71) 98132-8392 ;; ;araujo_construcaotransporte@yahoo.com.br; ; ;;;;; 10539679000145 ;
Araxas Industria de Gesso Ltda;;;CONSTRUÇÃO; Placa de gesso;;BRASIL;BAHIA;Eunapolis;Rua Presidente Dutra, 239;S/N;Distrito Industrial;;45820-970;(73) 3281-3111 ; (73) 99979-4756 ;; ;gessoegranito.aracas@hotmail.com; ; ;;;;; 01155855000154 ;
ARB Servicos Graficos Ltda;;;CONSTRUÇÃO; Cartao de visita;www.arbgrafica.com.br;BRASIL;BAHIA;Salvador;Rua Mariazumba, 192;S/N;Porto Seco Piraja;;41230-080;(71) 3233-9020  ; (71) 3380-3213 ;; ;arbgrafica@hotmail.com; ; ;;;;; 11068252000179 ;
Arca de Noe Confeccoes Eireli;;;CONSTRUÇÃO; Uniforme escolar;www.dinouniformes.com.br;BRASIL;BAHIA;Teixeira de Freitas;Av Marechal Castelo Branco, 270;S/N;Wilson Guimaraes Soares;;45987-000;(73) 3291-5878 ;  ;; ;dinouniformes@gmail.com; ; ;;;;; 33877507000187 ;
Arcanjo Manutencao e Servicos Ltda;;;CONSTRUÇÃO; Solda;;BRASIL;BAHIA;Simoes Filho;Rua Estacio de Sa, 588;S/N;Engenho Novo;;43700-000;(71) 98730-5929 ; (71) 99261-8593 ;; ;arcanjomanutencaoeservicos@hotmail.com; ; ;;;;; 23685145000179 ;
Arcanjo Premoldados Ltda;;;CONSTRUÇÃO; Anel;;BRASIL;BAHIA;Simoes Filho;Via Parafuso Km 04, S/N;S/N;CIA Sul;;43700-000;(71) 3301-6859 ; (71) 99695-7899 ;; ;; ; (71) 98524-9447;;;;; 20513575000115 ;
Arclima Engenharia Termica Ltda;;;CONSTRUÇÃO; Fornecimento, instalacao e manutencao de sistemas de condicionamento de ar e refrigeracao;www.arclima.com.br;BRASIL;BAHIA;Salvador;Rua Dalmiro Sao Pedro, 58;S/N;Iapi;;40330-000;(71) 3316-7184  ; (71) 3316-7185 ;; ;arclima@arclimaengenharia.com.br; ; (71) 3316-7186;;;;; 40522617000191 ;
Arco Iris Industria e Comercio de Mosquiteiros Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Itapicuru;Centro Com Indl Dr Jose C de Almeida, S/N;S/N;Pov Lagoa Redonda;;48475-000;(79) 99937-0466 ; (79) 99198-8383 ;; ;mosquiteirosparaiso@yahoo.com.br; ; ;;;;; 05372732000126 ;
Aredda Ind e Com de Artefatos de Couro Eireli;;;CONSTRUÇÃO; Bolsa;www.aredda.com.br;BRASIL;BAHIA;Ipira;Rodovia BA-052 Km 87, 99998;S/N;Rural;;44600-000;(75) 3254-2045  ; (75) 3254-2591 ;; ;aredda@ipira.com.br; ; ;;;;; 01437693000147 ;
Argaboa Industria e Comercio de Argamassa Eireli - EPP;;;CONSTRUÇÃO; Rejunte flexivel;;BRASIL;BAHIA;Paulo Afonso;Av Maranhao, 2525;S/N;Centenario;;48605-580;(75) 3281-5921 ; (75) 3282-5491 ;; ;argaboae@bol.com.br; ; ;;;;; 12149807000170 ;
Argafisa Industria e Comercio Ltda;;;CONSTRUÇÃO; Assento de piso em argamassa;;BRASIL;BAHIA;Ponto Novo;Rua Nova, S/N;S/N;Novo Paraiso;;44755-000;(75) 98207-1714 ; (74) 92121-4081 ;; ;robenilsonnascimento@hotmail.com; ; ;;;;; 18284092000144 ;
Argaflex Industria e Comercio de Argamassa Ltda;;;CONSTRUÇÃO; Argamassa para piso;;BRASIL;BAHIA;Guanambi;Av Gov Nilo Coelho, 1580;S/N;Centro Industrial;;46430-000;(77) 3451-5487  ; (77) 3451-6135 ;; ;argaflex@hotmail.com.br; ; ;;;;; 08150936000100 ;
Argamassa Ideal Industria e Comercio Ltda;;;CONSTRUÇÃO; Argamassa;;BRASIL;BAHIA;Vitoria da Conquista;Rod Conquista-Barra do Choca Km 08, S/N;S/N;Primavera;;45012-050;(77) 98822-3576 ; (77) 98814-5397 ;; ;argamassaideal@hotmail.com; ; ;;;;; 10799738000114 ;
Argamassa Quartzolar Ltda;;;CONSTRUÇÃO; Rejunte;www.quartzolar.com.br;BRASIL;BAHIA;Brumado;Anel Rodoviario da BR 030 Km 03 Brumado a Caetite, S/N;S/N;Zona Rural;;46100-000;(77) 3441-1553 ; (77) 99145-8824 ;; ;atendimento@quartzolar.com.br; ; ;;;;; 08537630000101 ;
